"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"xsycon.nlogo"
"x-sycon experiment"
"10/20/2025 03:06:46:321 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-carriers","p-new-DE","max-blocked-frac","kappa","run-seed","[step]","service-throughput","miss-rate","mean-ttfr","mean-latency","energy-per-task","coverage-entropy","field-mean","field-var"
"1268","25","0.06","0.28","1.2","8","4926","0.05765326837190418","0.050955414012738856","93.24567474048443","189.33333333333334","425.0633802816901","4.701715147712744","1.4206382690860473","6.633574444407343"
"1269","25","0.06","0.28","1.2","9","5000","0.052","0.07796610169491526","85.27881040892193","191.97526501766785","474.8423076923077","4.6960410444532865","1.3718025370052263","6.590767966525323"
"1270","25","0.06","0.28","1.2","10","5000","0.0518","0.06315789473684211","85.69847328244275","184.39350180505414","472.0926640926641","4.496910316762327","1.2339822126512687","5.707284172712985"
"1271","25","0.06","0.28","1.6","1","5000","0.0534","0.09904153354632587","90.0410447761194","220.20805369127515","459.3558052434457","4.5968263958919","1.6538121316585355","7.6463411958574"
"1272","25","0.06","0.28","1.6","2","5000","0.0502","0.13157894736842105","100.58984375","234.5085910652921","491.68924302788844","4.595216143724806","1.7341660234694478","7.898902247771056"
"1273","25","0.06","0.28","1.6","3","5000","0.0506","0.07508532423208192","101.25769230769231","216.37818181818182","487.57707509881425","4.58898952480914","1.5240164457213214","7.043798279497466"
"1274","25","0.06","0.28","1.6","4","5000","0.0482","0.15335463258785942","106.74193548387096","258.401384083045","511.73858921161826","4.497344913436337","1.9473468854246268","9.359491543636912"
"1275","25","0.06","0.28","1.6","5","5000","0.0546","0.07570977917981073","98.014440433213","213.73400673400673","450.02930402930406","4.566770915246239","1.6198329422325","7.128762375012762"
"1276","25","0.06","0.28","1.6","6","5000","0.0436","0.1524163568773234","92.58035714285714","243.23938223938225","567.6100917431193","4.511701208002321","1.6064843488390983","7.100470359599215"
"1277","25","0.06","0.28","1.6","7","4932","0.05494728304947283","0.09206349206349207","107.30797101449275","226.81333333333333","445.1217712177122","4.644588447962162","1.7419983175337435","7.9041099404726385"
"1278","25","0.06","0.28","1.6","8","5000","0.0498","0.08650519031141868","98.45882352941176","217.26277372262774","496.2971887550201","4.528393962811715","1.4998392892752659","6.890890896515889"
"1279","25","0.06","0.28","1.6","9","4924","0.05503655564581641","0.09385113268608414","94.84532374100719","209.40666666666667","448.1623616236162","4.5939189709099475","1.6056270529725545","7.251921969458952"
"1280","25","0.06","0.28","1.6","10","5000","0.0522","0.07046979865771812","92.07924528301886","203.06737588652481","472.6551724137931","4.656037813578797","1.4658165714483873","6.553109928971023"
"1281","50","0.02","0.1","0.5","1","5000","0.0206","0","29.436893203883496","63.22330097087379","2412.1844660194174","4.568875717403638","0.1190417428258652","0.5454025287370581"
"1282","50","0.02","0.1","0.5","2","5000","0.0204","0","38.57843137254902","72.34313725490196","2436.225490196078","4.597811526461923","0.13949605950661575","0.6408268308027206"
"1283","50","0.02","0.1","0.5","3","5000","0.0204","0.009615384615384616","30.813725490196077","73.86407766990291","2437.049019607843","4.5404411169197045","0.14599574059636167","0.6902700766287393"
"1284","50","0.02","0.1","0.5","4","5000","0.0212","0","20.12264150943396","51.575471698113205","2343.7264150943397","4.704606967252766","0.09971616241792593","0.4496601285817207"
"1285","50","0.02","0.1","0.5","5","5000","0.019","0","38.61052631578947","77.72631578947369","2617.4736842105262","4.537658685943565","0.1369299047396234","0.6453467790094539"
"1286","50","0.02","0.1","0.5","6","5000","0.0212","0","31.61320754716981","67.84905660377359","2344.9528301886794","4.601690359702041","0.12983288581577002","0.5916078015911347"
"1287","50","0.02","0.1","0.5","7","5000","0.02","0","42.38","78.62","2484.32","4.594139400879613","0.1463422187977568","0.6783974821493161"
"1288","50","0.02","0.1","0.5","8","5000","0.0182","0","42.46153846153846","79.24175824175825","2729.978021978022","4.689098496734364","0.13332994317981653","0.6176098204884926"
"1289","50","0.02","0.1","0.5","9","5000","0.017","0.011363636363636364","28.058823529411764","71.01162790697674","2924.6470588235293","4.450376939671234","0.1181074248570332","0.5636160836981949"
"1290","50","0.02","0.1","0.5","10","5000","0.0196","0","45.44897959183673","84.81632653061224","2539.4285714285716","4.676091849304152","0.16180685757920305","0.7689107138184694"
"1291","50","0.02","0.1","0.8","1","5000","0.022","0","32.736363636363635","67.44545454545455","2258.2727272727275","4.62320437650082","0.13639507545731266","0.6209616329638195"
"1292","50","0.02","0.1","0.8","2","5000","0.0224","0","50.32142857142857","90.10714285714286","2221.348214285714","4.525236918328832","0.19527313688731746","0.9744247331186298"
"1293","50","0.02","0.1","0.8","3","5000","0.0198","0.009615384615384616","53.68","91.88","2515.979797979798","4.481567593629497","0.1732156050476357","0.8032447328102718"
"1294","50","0.02","0.1","0.8","4","5000","0.0216","0.017699115044247787","36.7037037037037","86.2090909090909","2303.787037037037","4.717618383463475","0.18847139211453967","0.901971923329888"
"1295","50","0.02","0.1","0.8","5","5000","0.0188","0","28.70212765957447","64.84042553191489","2646.2659574468084","4.547776962586687","0.11313003352215585","0.5215215147335188"
"1296","50","0.02","0.1","0.8","6","5000","0.0184","0","50.84782608695652","89.53260869565217","2703.304347826087","4.462079692545808","0.1532414454132226","0.7389561415189906"
"1297","50","0.02","0.1","0.8","7","5000","0.0196","0.019801980198019802","60.826530612244895","115.32","2540.561224489796","4.448942164049182","0.230618802199849","1.0923109650412124"
"1298","50","0.02","0.1","0.8","8","5000","0.0178","0.02197802197802198","42.20224719101124","93.17582417582418","2795.449438202247","4.542980923024917","0.1634775450011107","0.7943669064048606"
"1299","50","0.02","0.1","0.8","9","5000","0.0174","0","30.7816091954023","69.85057471264368","2861.402298850575","4.652427536560999","0.11583425814506813","0.5388759212116386"
"1300","50","0.02","0.1","0.8","10","5000","0.018","0.010752688172043012","43.21978021978022","81.15384615384616","2765.3","4.636288277772924","0.14548339245369438","0.7068375761285326"
"1301","50","0.02","0.1","1.2","1","5000","0.02","0.00980392156862745","50.37","96.1980198019802","2488.71","4.584318906037052","0.18944506857349278","0.8988403960936219"
"1302","50","0.02","0.1","1.2","2","5000","0.0178","0.06315789473684211","81.23595505617978","164.86315789473684","2800.483146067416","4.58585490215327","0.3398463591691904","1.817310138819341"
"1303","50","0.02","0.1","1.2","3","5000","0.0204","0.009708737864077669","48.568627450980394","100.80582524271844","2443.5686274509803","4.44103683052012","0.20244446351267636","0.9736412121262636"
"1304","50","0.02","0.1","1.2","4","5000","0.0212","0.02631578947368421","52.08490566037736","113.89908256880734","2349.396226415094","4.368147949534345","0.25984217318952507","1.2644347394280075"
"1305","50","0.02","0.1","1.2","5","5000","0.0214","0.009009009009009009","39.80373831775701","85.97222222222223","2328.336448598131","4.530613663066008","0.18736080546796888","0.9094247499079232"
"1306","50","0.02","0.1","1.2","6","5000","0.0164","0.045454545454545456","59.59036144578313","125.44186046511628","3039.439024390244","4.454011501670149","0.22447586265170685","1.0906792224302162"
"1307","50","0.02","0.1","1.2","7","5000","0.0212","0.026785714285714284","67.1214953271028","122.10091743119266","2347.9245283018868","4.7107900157575315","0.27569231166128716","1.400091626882357"
"1308","50","0.02","0.1","1.2","8","5000","0.0166","0.056179775280898875","38.13253012048193","113.7840909090909","3000.987951807229","4.361955414978636","0.21528404076468588","1.0710863243857123"
"1309","50","0.02","0.1","1.2","9","5000","0.0184","0.021052631578947368","57.808510638297875","104.62765957446808","2704.8478260869565","4.526485565826494","0.1911948215856633","0.9143351315902429"
"1310","50","0.02","0.1","1.2","10","5000","0.0198","0.009615384615384616","46.14141414141414","95.69","2515.242424242424","4.625050096368139","0.19313538003882438","0.9156369586559362"
"1311","50","0.02","0.1","1.6","1","5000","0.0166","0.011627906976744186","63.642857142857146","114.71428571428571","3003.120481927711","4.405996373933625","0.18585660594823436","0.9018816390071607"
"1312","50","0.02","0.1","1.6","2","5000","0.0182","0.010869565217391304","47.252747252747255","95.8804347826087","2740.3406593406594","4.5929745542705085","0.1738500477823844","0.8390851441797724"
"1313","50","0.02","0.1","1.6","3","5000","0.0218","0","41.75229357798165","87.77064220183486","2286.0366972477063","4.5304815688306075","0.18546686925472444","0.8745585644993005"
"1314","50","0.02","0.1","1.6","4","5000","0.0188","0.020618556701030927","31.43617021276596","84.47916666666667","2650.2978723404253","4.45971352231872","0.1647953368036027","0.7841342326191034"
"1315","50","0.02","0.1","1.6","5","5000","0.0224","0.040983606557377046","75.47321428571429","148.4188034188034","2223.348214285714","4.442507102999795","0.3828063374474142","1.9935474166663767"
"1316","50","0.02","0.1","1.6","6","5000","0.022","0.008771929824561403","58.5","102.73873873873873","2263.4363636363637","4.434813799022245","0.23598265286197503","1.1724587021652093"
"1317","50","0.02","0.1","1.6","7","5000","0.0198","0.009615384615384616","63.63","105.06","2514.686868686869","4.619651555645088","0.20589657028326647","0.9631350167447841"
"1318","50","0.02","0.1","1.6","8","5000","0.017","0.022222222222222223","55.627906976744185","110.80459770114942","2930.7294117647057","4.439862663808242","0.19014272908449456","0.9189412340307391"
"1319","50","0.02","0.1","1.6","9","5000","0.017","0.07368421052631578","67.01176470588236","155.19565217391303","2933.211764705882","4.395241504756961","0.299510564881266","1.4618244954309465"
"1320","50","0.02","0.1","1.6","10","5000","0.0168","0.056179775280898875","63.23809523809524","144.86516853932585","2968.7380952380954","4.344350333847843","0.2753136993580456","1.4123905335657037"
"1321","50","0.02","0.15","0.5","1","5000","0.0214","0","37.046728971962615","76.41121495327103","2315.7196261682243","4.499782083461625","0.15124144773490947","0.7040821432772217"
"1322","50","0.02","0.15","0.5","2","5000","0.0192","0","33.375","69.63541666666667","2583.7916666666665","4.629528102193735","0.1256959255766255","0.5787258566355035"
"1323","50","0.02","0.15","0.5","3","5000","0.0224","0","37.160714285714285","81.05357142857143","2209.0535714285716","4.595064337342469","0.18036840172111374","0.911800901006593"
"1324","50","0.02","0.15","0.5","4","5000","0.0234","0.008403361344537815","30.70940170940171","77.05932203389831","2111.7606837606836","4.556805603525271","0.1817297065290274","0.862339392591061"
"1325","50","0.02","0.15","0.5","5","5000","0.0218","0","29.81651376146789","68.36697247706422","2271.5504587155965","4.601939719648921","0.14422568733495672","0.6718970371513256"
"1326","50","0.02","0.15","0.5","6","5000","0.0216","0","21.962962962962962","62.166666666666664","2292.3333333333335","4.672191665000398","0.13613127135662856","0.6412483455140726"
"1327","50","0.02","0.15","0.5","7","5000","0.0204","0.009708737864077669","48.019417475728154","88.35922330097087","2429.107843137255","4.51844472479779","0.17527554793044492","0.8451843070428862"
"1328","50","0.02","0.15","0.5","8","5000","0.0204","0","19.34313725490196","54.205882352941174","2429.6862745098038","4.693215281680525","0.1064447779019594","0.4861360640447833"
"1329","50","0.02","0.15","0.5","9","5000","0.0198","0","24.535353535353536","63.22222222222222","2500.989898989899","4.534292606652099","0.12188672455766209","0.5771670585021919"
"1330","50","0.02","0.15","0.5","10","5000","0.02","0","44.18","83.83","2475.12","4.437596186397816","0.16194510733954215","0.7795289642223363"
"1331","50","0.02","0.15","0.8","1","5000","0.0184","0.010416666666666666","46.70652173913044","92.48387096774194","2694.4891304347825","4.50962206093291","0.16045185210983415","0.7698994960797974"
"1332","50","0.02","0.15","0.8","2","5000","0.0218","0.026785714285714284","31.458715596330276","90.16071428571429","2274.467889908257","4.603544418935702","0.2113745150023307","1.12619737864235"
"1333","50","0.02","0.15","0.8","3","5000","0.0212","0","34.801886792452834","74.60377358490567","2339.0188679245284","4.6127186775395455","0.17089719816286378","0.8115544344650044"
"1334","50","0.02","0.15","0.8","4","5000","0.0196","0.019417475728155338","39.61224489795919","97.7","2532.9285714285716","4.514825291458248","0.19648776232641205","0.9440708976771938"
"1335","50","0.02","0.15","0.8","5","5000","0.0196","0","37.255102040816325","84.03061224489795","2531.5204081632655","4.680319199091577","0.15901064622689431","0.7590645670617356"
"1336","50","0.02","0.15","0.8","6","5000","0.021","0","32.67619047619048","78.78095238095239","2367.342857142857","4.520794548645231","0.1661031455498303","0.8220543181708064"
"1337","50","0.02","0.15","0.8","7","5000","0.017","0.05434782608695652","73.93023255813954","143.62222222222223","2923.3176470588237","4.312697932941559","0.28140117790459707","1.3886480816388274"
"1338","50","0.02","0.15","0.8","8","5000","0.0178","0.02197802197802198","27.366666666666667","78.98901098901099","2787.6067415730336","4.55378516864262","0.1500979606088136","0.7465427866005735"
"1339","50","0.02","0.15","0.8","9","5000","0.0212","0.009259259259259259","51.716981132075475","100.20560747663552","2341.5754716981132","4.551850294321203","0.22130392679298205","1.0725794502999335"
"1340","50","0.02","0.15","0.8","10","5000","0.0204","0","41.029411764705884","83.74509803921569","2433.5098039215686","4.522718902071466","0.17058983617992654","0.820801843710844"
"1341","50","0.02","0.15","1.2","1","5000","0.0202","0.019230769230769232","48.8235294117647","102.00970873786407","2458.366336633663","4.3978302597199885","0.22153741986181194","1.0741864963297005"
